,type,element_id,text,metadata,filename,page_number,coordinates,text_as_html,filetype,languages,last_modified,parent_id,label
185,NarrativeText,1f131665831b0c99659439dd1e2f6fe5,squeaks of the bat and know when a bat in construction of big structures like,"{'coordinates': {'points': ((178.0, 242.0), (178.0, 272.0), (1482.0, 272.0), (1482.0, 242.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '81b4ff324878be5a98d544b665a2451e', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,81b4ff324878be5a98d544b665a2451e,
186,NarrativeText,3ea23e2c1eaf94f3fb16da75d1de6798,"is flying nearby, and are able to escape buildings, bridges, machines and also capture. Rats also play games by scientific equipment. The cracks or producing ultrasound. holes inside the metal blocks, which","{'coordinates': {'points': ((177.0, 278.0), (177.0, 377.0), (1484.0, 377.0), (1484.0, 278.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '81b4ff324878be5a98d544b665a2451e', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,81b4ff324878be5a98d544b665a2451e,
187,NarrativeText,6fdc09f72e8c416265f4c65216379e48,"are invisible from outside reduces the strength of the structure. Ultrasonic waves are allowed to pass through the metal block and detectors are used to detect the transmitted waves. If there is even a small defect, the ultrasound gets reflected back indicating the presence of the flaw or defect, as shown in Fig. 11.14.","{'coordinates': {'points': ((954.0, 385.0), (954.0, 701.0), (1483.0, 701.0), (1483.0, 385.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '81b4ff324878be5a98d544b665a2451e', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,81b4ff324878be5a98d544b665a2451e,
188,Title,79f9bc7cd3997a364a312082ff82094d,Defect or flaw,"{'coordinates': {'points': ((1064.0, 730.0), (1064.0, 752.0), (1203.0, 752.0), (1203.0, 730.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
189,Title,493207d8be9e84b2b22c04b28b0ed667,z g . & a uestions 5,"{'coordinates': {'points': ((256.0, 848.0), (256.0, 982.0), (1479.0, 982.0), (1479.0, 848.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
190,ListItem,3f305c121f28ee7130bf547e34709810,1. What is the audible range of the average human ear? Mejal Blggic,"{'coordinates': {'points': ((288.0, 990.0), (288.0, 1057.0), (1183.0, 1057.0), (1183.0, 990.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
191,ListItem,7cb34e4502c34d927c4a0bfe0e2d7569,2. What is the range of frequencies Fig 11.14: Ultrasound is reflected back from the associated with defective locations inside a metal block. (a) Infrasound? (b) Ultrasound? Ordinary sound of longer wavelengths,"{'coordinates': {'points': ((284.0, 1060.0), (284.0, 1195.0), (1484.0, 1195.0), (1484.0, 1060.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
192,NarrativeText,446f76f179173634cd3abe5742d24e68,cannot be used for such purpose as it will,"{'coordinates': {'points': ((861.0, 1204.0), (861.0, 1232.0), (1485.0, 1232.0), (1485.0, 1204.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
193,NarrativeText,b01ec82effe0c20b2e6d6b3e3de2530f,11.5 Applications of Ultrasound bend around the corners of the defective location and enter the detector.,"{'coordinates': {'points': ((180.0, 1233.0), (180.0, 1300.0), (1484.0, 1300.0), (1484.0, 1233.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
194,NarrativeText,b31151d1784f879f377be790cd8c016c,Ultrasounds are high frequency waves. e Ultrasonic waves are made to reflect Ultrasounds are able to travel along well- from various parts of the heart and defined paths even in the presence of form the image of the heart. This tech-,"{'coordinates': {'points': ((177.0, 1307.0), (177.0, 1423.0), (1485.0, 1423.0), (1485.0, 1307.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
195,NarrativeText,ed96c52f232501e3aa57d8be8314707a,obstacles. Ultrasounds are used extensively in industries and for medical purposes.,"{'coordinates': {'points': ((177.0, 1416.0), (177.0, 1480.0), (806.0, 1480.0), (806.0, 1416.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
196,NarrativeText,35502eedec8f3cb4d683190fe34156a9,"e Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc. Objects to be cleaned are placed in a cleaning solution and ultrasonic waves are sent into the solution. Due to the high frequency, the particles of","{'coordinates': {'points': ((216.0, 1487.0), (216.0, 1766.0), (808.0, 1766.0), (808.0, 1487.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
197,NarrativeText,ba36c8e541819ef9bd80df02892ebde5,nique is called ‘echocardiography’.,"{'coordinates': {'points': ((960.0, 1428.0), (960.0, 1456.0), (1443.0, 1456.0), (1443.0, 1428.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
198,NarrativeText,6d59146127a5eb314243941abbb8b770,"e Ultrasound scanner is an instrument which uses ultrasonic waves for getting images of internal organs of the human body. A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc. It helps the doctor to detect abnormalities, such as stones in the gall bladder and","{'coordinates': {'points': ((899.0, 1465.0), (899.0, 1754.0), (1486.0, 1754.0), (1486.0, 1465.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
199,NarrativeText,842dd2aa60dea0dede0188f8521bab83,"dust, grease and dirt get detached and kidney or tumours in different organs. drop out. The objects thus get In this technique the ultrasonic waves thoroughly cleaned. travel through the tissues of the body","{'coordinates': {'points': ((277.0, 1762.0), (277.0, 1874.0), (1486.0, 1874.0), (1486.0, 1762.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
200,NarrativeText,c62327d56edfcaec9cab6232866e216c,e Ultrasounds can be used to detect and get reflected from a region where cracks and flaws in metal blocks. there is a change of tissue density.,"{'coordinates': {'points': ((216.0, 1873.0), (216.0, 1940.0), (1484.0, 1940.0), (1484.0, 1873.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': '493207d8be9e84b2b22c04b28b0ed667', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,493207d8be9e84b2b22c04b28b0ed667,
201,Title,d62e7e6c9b3b0a4899f75b70d3e46de5,136 ‘SCIENCE,"{'coordinates': {'points': ((234.0, 2022.0), (234.0, 2040.0), (1485.0, 2040.0), (1485.0, 2022.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
202,NarrativeText,4629d798c4c641500c4e8ab25db3c663,Metallic components are generally used,"{'coordinates': {'points': ((850.0, 2066.0), (850.0, 2094.0), (1374.0, 2094.0), (1374.0, 2066.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'parent_id': 'd62e7e6c9b3b0a4899f75b70d3e46de5', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,d62e7e6c9b3b0a4899f75b70d3e46de5,
203,Title,41aced249ea0be1c707907006b75759b,Rationalised 2023-24,"{'coordinates': {'points': ((746.0, 2193.0), (746.0, 2209.0), (954.0, 2209.0), (954.0, 2193.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 10, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
204,NarrativeText,a082f374bb454535f3da10aaa72195d1,squeaks of the bat and know when a bat in construction of big structures like,"{'coordinates': {'points': ((178.0, 242.0), (178.0, 272.0), (1482.0, 272.0), (1482.0, 242.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '41aced249ea0be1c707907006b75759b', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,41aced249ea0be1c707907006b75759b,
205,NarrativeText,460f31018759b5917fb8238c341dd087,"is flying nearby, and are able to escape buildings, bridges, machines and also capture. Rats also play games by scientific equipment. The cracks or producing ultrasound. holes inside the metal blocks, which","{'coordinates': {'points': ((177.0, 278.0), (177.0, 377.0), (1484.0, 377.0), (1484.0, 278.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '41aced249ea0be1c707907006b75759b', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,41aced249ea0be1c707907006b75759b,
206,NarrativeText,405a065490ffa195906c98de3c9d66fc,"are invisible from outside reduces the strength of the structure. Ultrasonic waves are allowed to pass through the metal block and detectors are used to detect the transmitted waves. If there is even a small defect, the ultrasound gets reflected back indicating the presence of the flaw or defect, as shown in Fig. 11.14.","{'coordinates': {'points': ((954.0, 385.0), (954.0, 701.0), (1483.0, 701.0), (1483.0, 385.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '41aced249ea0be1c707907006b75759b', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,41aced249ea0be1c707907006b75759b,
207,Title,f22fafc49729957c2c7ee66fbebc1b4c,Defect or flaw,"{'coordinates': {'points': ((1064.0, 730.0), (1064.0, 752.0), (1203.0, 752.0), (1203.0, 730.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
208,Title,2b2f0bcf2bd082d03e54504d1267fe77,z g . & a uestions 5,"{'coordinates': {'points': ((256.0, 848.0), (256.0, 982.0), (1479.0, 982.0), (1479.0, 848.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
209,ListItem,62fc6f5592435277bd28c9f995a090bf,1. What is the audible range of the average human ear? Mejal Blggic,"{'coordinates': {'points': ((288.0, 990.0), (288.0, 1057.0), (1183.0, 1057.0), (1183.0, 990.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
210,ListItem,62dc0d33ba1e7e64799119f7adc9fede,2. What is the range of frequencies Fig 11.14: Ultrasound is reflected back from the associated with defective locations inside a metal block. (a) Infrasound? (b) Ultrasound? Ordinary sound of longer wavelengths,"{'coordinates': {'points': ((284.0, 1060.0), (284.0, 1195.0), (1484.0, 1195.0), (1484.0, 1060.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
211,NarrativeText,fbbea9a6e19ccf8aea219d68e2bfefa3,cannot be used for such purpose as it will,"{'coordinates': {'points': ((861.0, 1204.0), (861.0, 1232.0), (1485.0, 1232.0), (1485.0, 1204.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
212,NarrativeText,08c69f0ef5402acc3a483e279c8b1d22,11.5 Applications of Ultrasound bend around the corners of the defective location and enter the detector.,"{'coordinates': {'points': ((180.0, 1233.0), (180.0, 1300.0), (1484.0, 1300.0), (1484.0, 1233.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
213,NarrativeText,0116b8c522feafc51f5ef981e19c9c01,Ultrasounds are high frequency waves. e Ultrasonic waves are made to reflect Ultrasounds are able to travel along well- from various parts of the heart and defined paths even in the presence of form the image of the heart. This tech-,"{'coordinates': {'points': ((177.0, 1307.0), (177.0, 1423.0), (1485.0, 1423.0), (1485.0, 1307.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
214,NarrativeText,e2642c7f33ee51ca6fefde3eab599241,obstacles. Ultrasounds are used extensively in industries and for medical purposes.,"{'coordinates': {'points': ((177.0, 1416.0), (177.0, 1480.0), (806.0, 1480.0), (806.0, 1416.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
215,NarrativeText,06f18d643c623179ce9baa9c475b3150,"e Ultrasound is generally used to clean parts located in hard-to-reach places, for example, spiral tube, odd shaped parts, electronic components, etc. Objects to be cleaned are placed in a cleaning solution and ultrasonic waves are sent into the solution. Due to the high frequency, the particles of","{'coordinates': {'points': ((216.0, 1487.0), (216.0, 1766.0), (808.0, 1766.0), (808.0, 1487.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
216,NarrativeText,c12e3025ed12be122a8c9e6b2c5453c5,nique is called ‘echocardiography’.,"{'coordinates': {'points': ((960.0, 1428.0), (960.0, 1456.0), (1443.0, 1456.0), (1443.0, 1428.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
217,NarrativeText,e553020100582e8f9c195e057dcf466b,"e Ultrasound scanner is an instrument which uses ultrasonic waves for getting images of internal organs of the human body. A doctor may image the patient’s organs, such as the liver, gall bladder, uterus, kidney, etc. It helps the doctor to detect abnormalities, such as stones in the gall bladder and","{'coordinates': {'points': ((899.0, 1465.0), (899.0, 1754.0), (1486.0, 1754.0), (1486.0, 1465.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
218,NarrativeText,de353d6122a1ac8747ef70abcbe763a1,"dust, grease and dirt get detached and kidney or tumours in different organs. drop out. The objects thus get In this technique the ultrasonic waves thoroughly cleaned. travel through the tissues of the body","{'coordinates': {'points': ((277.0, 1762.0), (277.0, 1874.0), (1486.0, 1874.0), (1486.0, 1762.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
219,NarrativeText,64c8e67ec12b198de5c4f595d061c31e,e Ultrasounds can be used to detect and get reflected from a region where cracks and flaws in metal blocks. there is a change of tissue density.,"{'coordinates': {'points': ((216.0, 1873.0), (216.0, 1940.0), (1484.0, 1940.0), (1484.0, 1873.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '2b2f0bcf2bd082d03e54504d1267fe77', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2b2f0bcf2bd082d03e54504d1267fe77,
220,Title,0d432c186eae6717df9aead057f8fd78,136 ‘SCIENCE,"{'coordinates': {'points': ((234.0, 2022.0), (234.0, 2040.0), (1485.0, 2040.0), (1485.0, 2022.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
221,NarrativeText,008c9a764a0ded6e42af40a16b3dbee1,Metallic components are generally used,"{'coordinates': {'points': ((850.0, 2066.0), (850.0, 2094.0), (1374.0, 2094.0), (1374.0, 2066.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'parent_id': '0d432c186eae6717df9aead057f8fd78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,0d432c186eae6717df9aead057f8fd78,
222,Title,c4e634d5f15e57717e756429eca4f82c,Rationalised 2023-24,"{'coordinates': {'points': ((746.0, 2193.0), (746.0, 2209.0), (954.0, 2209.0), (954.0, 2193.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 11, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
223,NarrativeText,03fb59a13212276fb1e3457f59b4e06b,These waves are then converted into electrical signals that are used to generate images of the organ. These images are then displayed on a monitor or printed on a film. This technique is called ‘ultrasonography’. Ultrasonography is also used for,"{'coordinates': {'points': ((316.0, 245.0), (316.0, 497.0), (845.0, 497.0), (845.0, 245.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': 'c4e634d5f15e57717e756429eca4f82c', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,c4e634d5f15e57717e756429eca4f82c,
224,NarrativeText,f38da778f766e76d4dc9b6078c783778,examination of the foetus during pregnancy to detect congenial defects and growth abnormalities. Ultrasound may be employed to break small ‘stones’ formed in the kidneys into fine grains. These grains later get flushed out with urine.,"{'coordinates': {'points': ((993.0, 245.0), (993.0, 489.0), (1518.0, 489.0), (1518.0, 245.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': 'c4e634d5f15e57717e756429eca4f82c', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,c4e634d5f15e57717e756429eca4f82c,
225,Title,2e888c5eb415d74f6920336684b4d2a2,What,"{'coordinates': {'points': ((535.0, 603.0), (535.0, 646.0), (669.0, 646.0), (669.0, 603.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
226,NarrativeText,b746a374e207523645d6e8e20c9cb447,you have,"{'coordinates': {'points': ((534.0, 669.0), (534.0, 725.0), (751.0, 725.0), (751.0, 669.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '2e888c5eb415d74f6920336684b4d2a2', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,2e888c5eb415d74f6920336684b4d2a2,
227,Title,fb054cb85a2cfa1b9896041e30204768,learnt,"{'coordinates': {'points': ((536.0, 736.0), (536.0, 779.0), (677.0, 779.0), (677.0, 736.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
228,NarrativeText,0ecda46a451735ef318b3e0cefd96576,° Sound is produced due to vibration of different objects.,"{'coordinates': {'points': ((536.0, 810.0), (536.0, 840.0), (1452.0, 840.0), (1452.0, 810.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': 'fb054cb85a2cfa1b9896041e30204768', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,fb054cb85a2cfa1b9896041e30204768,
229,NarrativeText,7137486f9e89dce2a65712d90a150c33,° Sound travels as a longitudinal wave through a material medium.,"{'coordinates': {'points': ((536.0, 854.0), (536.0, 911.0), (1521.0, 911.0), (1521.0, 854.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': 'fb054cb85a2cfa1b9896041e30204768', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,fb054cb85a2cfa1b9896041e30204768,
